source_group,source_file,T_K,conversion_proxy,tau_s,log10_tau_s,P_Pa,steam_to_ethane,sample_kind,iso_final_design_kind
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1206.545350048691,8.388719070617778e-05,2.27512504112847e-06,-5.642994729477294,190438.9765113592,0.189691387116909,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1386.166037763469,0.009038906218433729,1.1910876144972393e-06,-5.924056291335707,181414.21601176265,0.3743603453040123,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1211.1436424730346,0.05388663734809007,0.00013932819743933518,-3.855960981544143,344829.0511965752,0.7747171809896827,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,819.5564406691119,7.568436433125214e-09,0.003787157126492633,-2.4216866759319613,261342.1095535159,0.1492800302803516,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1018.8080810103564,7.279878977417553e-08,5.551588767586811e-06,-5.255582711606225,262910.1509228349,0.7033385094255209,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1354.2370336782187,0.1289974652873339,2.371329783831279e-05,-4.62500804393891,311657.2851315141,0.7427929472178221,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1492.3935663467273,0.11687017802714494,1.8420071218732723e-06,-5.734708694994608,253895.55487781763,0.3259497322142124,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1540.2529036719352,0.22310995704857328,3.845911556524657e-06,-5.4150007073453175,209630.43831288812,0.5813952796161175,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1259.8614495014772,0.0401486812470524,2.4412481104391175e-05,-4.612388079854087,171065.7516494393,0.6739294873550534,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1475.663871918805,0.09292829716929107,1.7529066923728149e-06,-5.756241200886302,266533.3205834031,0.9326625857502222,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1495.385605203919,0.2679420964687791,1.551951152542827e-05,-4.809121952224067,166295.35593092442,0.7306865071877837,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1365.5221118591726,0.06314398120054376,5.452519207880151e-06,-5.263402795834239,282336.3356292248,0.4949233420193195,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,984.3035139609128,0.0008804465442523446,1.2702826314538537e-05,-4.896099639969472,186307.8661262989,0.5288151707500219,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1577.448743507266,0.2134757150579184,1.8960093966786368e-06,-5.722159514616324,222613.71482163668,0.8933310909196734,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1307.665340914391,0.004158935550530374,2.5327308922647865e-06,-5.59641095241757,182419.93729025128,0.4925406351685524,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1171.9192437687889,0.033959743794067965,0.0002188638884716187,-3.659825889100192,261590.6810387969,0.4832038255408406,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1484.8812157660725,0.1371897655863744,2.605780067929276e-06,-5.584062242236411,342564.33825939894,0.4372084001079201,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1383.089708602056,0.5541085152726105,0.0005199374010777,-3.284048940986434,329815.5730590224,0.4595969291403889,state_probe,anchored_state_probe_after_native_pfr_failure
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1210.9970900509506,0.020815744542470704,3.758046247905789e-05,-4.425037879614234,225882.36220180988,0.8069595349952579,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1325.0384381087497,0.12412522566288653,4.163273857210598e-05,-4.380565020589661,320231.07539862394,0.7908298466354609,trajectory,isothermal_pfr_hit_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1427.6569648599252,0.14204436539333898,1.117559065935912e-05,-4.951729513983825,210289.05622661117,0.0246346117928624,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1323.9543665060771,0.05128082375227061,9.474812275272297e-06,-5.0234293859636905,164100.15486180782,0.258390930481255,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1363.944310201332,0.08877724005369325,9.953253769347825e-06,-5.002034922965415,223215.03162384036,0.3062154641374945,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1412.511604023166,0.764052757468884,0.0117620477611857,-1.929517061426305,156967.31731295586,0.7678514374420047,state_probe,anchored_state_probe_after_native_pfr_failure
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,995.0194999342784,2.3703878826442093e-07,2.282170789159776e-05,-4.641651857720529,270318.32095235586,0.9536868231371044,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1578.9629426551985,0.27127729062903716,6.386617944576353e-06,-5.194729063100677,193543.1489720941,0.2083620131015777,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1287.0769261708483,0.007687724334119239,4.149952641178409e-06,-5.381956859382424,311338.7307152152,0.6019482696428895,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1165.8074403507635,0.00012477905041086146,6.024711918075022e-06,-5.220063714791523,196771.4501544833,0.3146418035030365,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1321.126299300231,0.09094787368927204,2.377969155344248e-05,-4.623793782917776,278945.49164921045,0.5723570212721825,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1070.0750255398452,6.510972459405906e-06,1.406831374768859e-05,-4.851757954730241,274502.9255747795,0.7686784137040377,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1263.3427866920829,0.20187574800260777,4.609866486096691e-05,-4.336311652742921,221497.55395948887,0.9090956477448344,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,964.3889676500112,4.166019307305646e-09,4.688080475143632e-06,-5.329004941868201,261979.9366220832,0.2887449041008949,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1240.9719618735835,0.1681109993720724,0.0018731941732609315,-2.72741720179993,298489.0937805176,0.6412919573485851,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1580.9567237086594,0.315042032642475,1.0674184672919451e-05,-4.971665287785375,233554.9233481288,0.3925592750310898,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1230.0142605882138,0.0,0.0,-300.0,160882.54004716873,0.387127885594964,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1522.305890065618,0.002401560334913344,1.1804400835201e-07,-6.927956051835554,305905.18917888403,0.4862060537561774,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1435.0157134607434,0.19676650082190683,1.6001833004730062e-05,-4.795830266203863,336276.61503851414,0.6954290820285678,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,862.4282714771107,3.9258285511323265e-10,5.885878483031563e-05,-4.230188708375318,342873.87765944004,0.1325957747176289,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1273.060418679379,0.10238873568095852,8.317676015264395e-05,-4.0799979999993585,250262.8339454532,0.8856574380770326,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,929.5057318219916,3.2950466244408005e-08,7.05018927472753e-05,-4.151799223453097,277694.4763958454,0.9742823606356978,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1435.0771623663604,0.17827781427675404,9.932946148559066e-06,-5.002921919048257,308124.3176013231,0.879264791496098,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1028.7415940267963,0.754873216802047,1.1366071847547e-05,-4.9443896030075845,242272.4625095725,0.771366405300796,state_probe,anchored_state_probe_after_pfr_miss
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,812.835275279358,0.5058923837641333,0.3723951605151603,-0.4289959715554046,150899.93439614773,0.9825061475858092,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1379.487411789596,0.060753166534887604,4.070727440068765e-06,-5.390327975300992,306034.3930497765,0.5185351436957717,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1392.9508929606527,0.32370684029549324,0.0004906934600910072,-3.3091897302100666,311970.4408571124,0.960042049176991,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1330.4606889234856,0.00013429266865827572,3.541910053675295e-07,-6.450762471855285,175125.50987303257,0.059057243168354,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1553.4187858365476,0.1492973146308607,1.4258912002196416e-06,-5.845913611193058,167901.56476199627,0.3385486686602235,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1338.8384487945586,0.13951103107783203,4.206990988610167e-05,-4.37602841824235,341268.11139285564,0.798167142085731,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1487.2539675980806,0.0002665986992131941,5.0889848027572715e-08,-7.293368846059012,265301.5162795782,0.3607071777805686,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1319.485987587832,0.06968321558193036,1.5709349757819557e-05,-4.803841790926626,283244.7914406657,0.457640403881669,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1535.527081596665,0.14710764162865841,1.64467999717384e-06,-5.783918589495671,198145.00026404855,0.2319823196157813,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1436.5697668818757,0.1547699926320324,6.512788154967056e-06,-5.18623304813102,272145.2422440052,0.9571975460276008,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1544.3415508186445,0.011967015564766537,2.600027282083531e-07,-6.585022094953732,246758.9994892478,0.9243490071967244,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1525.6022889446467,0.15594384301037223,1.8226571115884083e-06,-5.739295025558683,334539.5177602768,0.4828512091189623,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,833.2665784517303,5.013228721040264e-10,0.000350678895149541,-3.4550903704056366,296278.5493582487,0.7027303529903293,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1475.3949741786346,0.020628855747763963,6.302314640174759e-07,-6.200499918667474,201753.4209415317,0.4780206969007849,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1272.4584425473586,0.04252030641515614,1.987742437321688e-05,-4.701639890208652,173089.0804901719,0.7891694223508239,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1403.621151088737,0.3056451174485202,0.00023491848968347826,-3.6290827999465667,177518.52590590715,0.903393746353686,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1059.3736955756322,1.4969044225265904e-06,7.937865662367847e-06,-5.100296255212936,256776.88047289848,0.0472602108493447,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1260.2706617675722,0.07221298384779151,7.129297341668284e-05,-4.146953271785419,157324.35565441847,0.2350160339847207,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1017.6643995335326,1.859929184000464e-07,8.702984741756353e-06,-5.060331777890615,216297.2118705511,0.0278354976326227,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1044.1721297986803,6.448229010747042e-07,8.36126348490956e-06,-5.077728090615679,281319.4928690791,0.3975630039349198,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1468.0014804098755,0.11589851772706017,2.6722728953542553e-06,-5.573119193316722,246168.23960095644,0.2103420263156294,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1316.6019177017731,0.009452412260067877,2.1206112600141898e-06,-5.673538936907347,312170.1816096902,0.1747977575287223,trajectory,isothermal_pfr_hit_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,840.3139442112297,0.16478817881446195,4.7462337653452873e-05,-4.323650875368715,219620.5709129572,0.9987660516053438,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,990.1452653249726,3.203387699546312e-07,2.8722486530412076e-05,-4.5417779655546555,314144.0637409687,0.5948375146836042,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,829.3726423289627,0.6692262389153601,3.5289513310045084e-05,-4.452354331105016,169116.46761000156,0.0300286533311009,state_probe,anchored_state_probe_after_pfr_miss
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1438.6456617945803,0.0,0.0,-300.0,180558.82789194584,0.2702672546729445,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,916.058180835098,1.9974932818911384e-09,2.1956887393903732e-05,-4.658429225399635,199665.67493975165,0.8389637479558587,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,917.6106155430898,2.6778284922812645e-08,8.974273495704765e-05,-4.047000699248512,348483.9303418994,0.1058722790330648,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1081.3339674798772,1.8835078337442468e-05,1.541896446203022e-05,-4.81194479253199,322241.80959165096,0.1402245974168181,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,881.8387713702396,0.006493163917970501,8.183978585062906e-05,-4.0870355157085525,301772.4599689245,0.8149355323985219,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1287.8002966521308,0.6178480270372001,0.0394548043748378,-1.4039001055993139,267859.78469997644,0.3483718801289797,state_probe,anchored_state_probe_after_pfr_miss
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,890.2322862436995,1.173656838382442e-09,3.7352468035570015e-05,-4.427680697226964,281634.01037454605,0.2897520838305354,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1255.290249818936,0.002753761882479444,4.41016885864873e-06,-5.3555447817395505,290417.32642799616,0.6765669947490096,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1141.2012692866847,0.1076690486283376,0.0072939356824271205,-2.1370380705931376,237797.47560620308,0.6985209574922919,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1342.759220083244,0.2015309247048409,0.00021363747941451473,-3.6703225546629503,172354.90139573812,0.4868432441726327,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,812.835275279358,0.86467331373458,0.4934405773298101,-0.3067651398364997,150899.93439614773,0.9825061475858092,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1512.8504627430812,0.021652268148543707,3.8214916208324454e-07,-6.417767088330799,228580.69464564323,0.2959232190623879,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1166.663155257702,0.018852994181914995,0.00011320447633734549,-3.946136399913013,292625.89663267136,0.7260943120345473,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1473.780164909549,0.20443199319708982,7.828729388336918e-06,-5.106308718709869,296055.03659695387,0.7678972641006112,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1520.512057468295,2.220446049250313e-16,0.0,-300.0,206928.31743508577,0.7964859521016479,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1285.7925177784637,0.03806725056331217,1.3345582474087153e-05,-4.874662466480338,270641.3995474577,0.3274646429345011,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1332.1305791148916,0.0012251745793271374,9.846649477312915e-07,-6.006711521893495,326872.50189483166,0.952669944614172,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,977.4044562131166,4.9450199712808285e-08,1.6287262656445837e-05,-4.788151899920766,296037.470176816,0.86026347335428,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,854.3864787789062,1.7761014881045867e-10,4.703014903637718e-05,-4.32762364499252,346274.9797850847,0.0616510864347219,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1286.1848840117457,0.015886252254852185,6.398986136172982e-06,-5.193888830757631,286823.67485016584,0.1871478762477636,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1234.6872559282929,0.20503609888274776,0.004132629198199811,-2.383773560215521,227116.94799363613,0.6399119403213263,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1469.2372924555093,0.3344992987943899,0.00017550454645317453,-3.755711628634334,322102.6314422488,0.5653813239187002,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1330.426030131057,0.04422297303408451,7.214018280154168e-06,-5.141822761524168,229029.05233204365,0.0809806622564792,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,880.60050745029,0.0,0.0,-300.0,193936.9795843959,0.8240528125315905,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1365.0573420757428,0.06830501803232525,5.879151952405893e-06,-5.230685314902163,328015.78566432,0.7187624042853713,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1256.3639178033918,0.028966260010987455,1.922014546501065e-05,-4.7162433297573605,228122.6692721248,0.5080635603517294,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1085.487672360614,5.192883445082064e-05,1.5194589514969013e-05,-4.818311027982318,257576.0915875435,0.2208140101283788,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,943.8568959757686,3.629334321963995e-08,4.313334785158612e-05,-4.365186832207784,182589.8591428995,0.3147741872817278,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1142.1901956014335,0.03167094470834231,0.0005051895280473898,-3.2965456604095995,338805.0641864538,0.6578750144690275,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1297.4182292539626,0.07830158692400246,2.8043263314293288e-05,-4.552171450158765,292009.8043978214,0.7767955288290977,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1392.6991184428334,0.0014374055472975433,4.643615692546133e-07,-6.333143729827702,335358.8027879596,0.9151759408414364,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,944.2035641148686,3.037669682459665e-08,3.735184083281716e-05,-4.427687989729866,273150.5233794451,0.5782251320779324,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1571.701289685443,0.0,0.0,-300.0,307438.5676532984,0.3883973872289061,trajectory,isothermal_pfr_hit_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1386.5877338685095,0.08743669013909083,6.036096856849642e-06,-5.219243800033319,201514.64007794857,0.5337053472176194,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1384.8114512581378,0.060022832768442225,3.7988266373077554e-06,-5.420350525391991,245806.24159425497,0.4930728040635586,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,916.8378265341744,1.1393134879966738e-08,5.633262366747223e-05,-4.249240021216796,334066.37851148844,0.4987692246213555,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,911.1899843392894,2.3127424086943904e-07,1.72138507095724e-05,-4.7641219678563616,174603.514932096,0.9954948304221034,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1209.458424546756,0.04484885361138091,0.00010328374204311819,-3.9859680356599476,339684.42380428314,0.8689467273652554,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1004.2140131583436,8.364623593770659e-08,8.97912742298821e-06,-5.046765865314187,283340.9169688821,0.5480376649647951,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,890.5173273198307,0.00641500213427626,4.472475959916843e-05,-4.349451985138123,347327.6687785983,0.0468011843040585,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1270.030757356435,0.03316089841108716,1.7985218622976708e-05,-4.74508427865863,232701.54017955065,0.1258493987843394,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,890.5173273198307,0.008865265965608549,4.579932004072871e-05,-4.339140969698129,347327.6687785983,0.0468011843040585,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,968.1059763813392,4.0698475700651215e-09,4.068725613317607e-06,-5.390541597106679,328209.3299552798,0.593952271156013,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,896.6252517187968,1.934888804733248e-09,4.046557913425938e-05,-4.3929142397020895,199474.8026132584,0.0614709509536623,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1286.1848840117457,0.009656667976616573,4.570897834546154e-06,-5.339998485643223,286823.67485016584,0.1871478762477636,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1469.2372924555093,0.020708856360718175,5.692033943482441e-07,-6.244732518738286,322102.6314422488,0.5653813239187002,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1379.487411789596,0.007147598791820919,1.0094175492362774e-06,-5.995929149106767,306034.3930497765,0.5185351436957717,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1221.471804198809,0.034410256003215234,4.739718619670296e-05,-4.324247440087895,184248.6627399921,0.8659578505903482,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1436.5697668818757,0.004936173011571898,5.143457363882122e-07,-6.288744855850269,272145.2422440052,0.9571975460276008,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1045.293845157139,0.7912286040845116,1.4735762259362532e-05,-4.831627393816598,248952.34648138285,0.9792378498241304,state_probe,anchored_state_probe_after_pfr_miss
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1456.5821779100224,0.15316177384107343,6.205901689693899e-06,-5.207195108539419,336266.6077911854,0.3013544958084821,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1276.9723333558068,0.03423611618143241,1.5431948291482755e-05,-4.81157924057162,298931.66702240705,0.3532745596021414,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1313.6070886347443,0.032550867063015354,6.810612024487595e-06,-5.166813859171707,324765.3251513839,0.6489773169159889,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,869.5302695175633,0.0,5.899010806563832e-07,-6.229220808233846,209821.01187109947,0.3034139480441808,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,941.6414649644868,0.0,0.0,-300.0,340888.04218918085,0.9855247922241688,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1446.6685474757105,0.27154218306687095,0.00018509958406206527,-3.732594557150677,349351.6493588686,0.1929199639707803,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1080.354317710735,1.4146135671744275e-06,5.70002710542798e-06,-5.244123079115261,172035.10832041502,0.5074155740439892,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1260.2706617675722,0.02331436167600487,1.4807075543685693e-05,-4.829530707897027,157324.35565441847,0.2350160339847207,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,845.6577994627878,0.0018579169160081177,0.39121948514617644,-0.4075795227987439,288162.68909722567,0.923197127878666,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1067.939743543975,3.827482649043645e-06,1.0582498866225164e-05,-4.975411769382862,269491.04480445385,0.2685837019234895,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1461.2480461597445,0.10218689139272752,2.365959360451457e-06,-5.625992719422062,229987.71481215957,0.4200194729492068,trajectory,isothermal_pfr_missed_target
